book_id,title,authors,top_genre,average_rating,ratings_count
22079472,Shadows and Light,Melissa Haag,fantasy,4.06,97
30327443,"Goldenhand (The Old Kingdom Trilogy, #4)",Garth Nix,fantasy,4.06,81
33396695,Animus,Xandrie Kovak,fantasy,4.64,95
13257262,The Ghost Child,Simeon Stoychev,fantasy,3.73,58
364207,"The Curse of the Bologna Sandwich (Melvin Beederman Superhero, #1)","Greg Trine, Rhode Montijo",fantasy,3.95,350
19055589,Views from the Depths,Jessica  Grey,fantasy,3.93,35
35130913,"The Censor's Hand (Thrice~Crossed Swords Trilogy, #1)",A.M. Steiner,fantasy,4.35,26
32179385,The Second Mango (Mangoverse Book 1),"Shira Glassman, Erika Hammerschmidt, Jessica St. Ama, Jane Dominguez",fantasy,3.76,64
31301423,"The Pale Dreamer (The Bone Season, #0.5)",Samantha Shannon,fantasy,4.1,690
862370,"Charlie Bone and the Hidden King (The Children of the Red King, Book 5)","Jenny Nimmo, Simon Russell Beale",fantasy,3.98,27
13298628,"The Confliction (The Dragoneers Saga, #3)",M.R. Mathias,fantasy,3.83,216
10312648,"The Arm Of The Stone (The Stone Duology, #1)",Victoria Strauss,fantasy,3.72,98
23274584,Afterworlds,Scott Westerfeld,fantasy,3.72,105
16148212,Shadow Scale: A Companion to Seraphina,"Rachel Hartman, Mandy Williams, W. Morgan Sheppard",fantasy,3.73,8
16242591,Identified: The Maya Price Story,Faith A. Rice-Mills,fantasy,4.27,12
18049017,"Sky Raiders (Five Kingdoms, #1)",Brandon Mull,fantasy,4.24,8191
18049013,"The Lost Stone (The Kingdom of Wrenly, #1)","Jordan Quinn, Robert McPhillips",fantasy,3.91,409
16280868,Alif the Unseen,G. Willow Wilson,fantasy,3.84,292
31820682,"Triumph of Chaos (Red Magic, #3)",Jen McConnel,fantasy,3.6,23
30321179,"Obernewtyn (Obernewtyn Chronicles, #1)",Isobelle Carmody,fantasy,3.97,13
20317143,"He Said, Sidhe Said & Other Tales",Tanya Huff,fantasy,3.86,218
1229620,"Mort (Discworld, #4)",Terry Pratchett,fantasy,4.22,15
17452012,Family (The Girl in the Box  #4),Robert J. Crane,fantasy,4.24,1936
25500656,Into Coraira (Legend of Rhyme #2),Jaime Lee Mann,fantasy,4.08,45
8906712,"A Dance of Cloaks (Shadowdance, #1)",David Dalglish,fantasy,3.73,964
17427934,The Magicians: (Book 1),Lev Grossman,fantasy,3.48,9
25914641,The Ring of Lazarus (Donbridge #1),R.D. Vincent,fantasy,3.84,55
8774911,"The Sworn (The Fallen Kings, #1)",Gail Z. Martin,fantasy,4.04,104
102241,"Swords Against Wizardry (Fafhrd and the Gray Mouser, #4)",Fritz Leiber,fantasy,4.11,2937
102242,"Swords Against Death (Fafhrd and the Gray Mouser, #2)",Fritz Leiber,fantasy,4.06,34
102248,"Swords in the Mist (Fafhrd and the Gray Mouser, #3)",Fritz Leiber,fantasy,4.06,2942
21792577,"The Queen of the Tearling (The Queen of the Tearling, #1)",Erika Johansen,fantasy,4.02,666
12371663,Jaludin's Road,M. Todd Gallowglas,fantasy,4.25,36
25418482,The Outlanders (The Fulfillment Series #2),Erin Rhew,fantasy,4.4,11
23499281,"The Captive (Legends of the Realm, #0.5)",Thomas  Locke,fantasy,3.76,72
16054806,"Seraphina (Seraphina, #1)",Rachel Hartman,fantasy,3.98,386
16054807,"Golden Girl (The American Fairy, #2)",Sarah Zettel,fantasy,3.7,290
20687446,"Second Son (The Minstrel's Song, #2)","Jenelle Leanne Schmidt, Jenelle Schmidt",fantasy,4.5,19
12601403,"To Play the Lady (Sevalian Chronicles, #1)",Naomi Lane,fantasy,3.8,871
22005734,Minno,James Barlog,fantasy,4.15,14
7468683,Indigo Springs (Astrid Lethewood #1),A.M. Dellamonica,fantasy,3.63,31
34138220,"The Day the Sky Fell (The Yellow Hoods, #5)",Adam Dreece,fantasy,4.77,10
702186,"City of Masks (Stravaganza, #1)",Mary Hoffman,fantasy,3.9,37
7428697,"The Shattered Sylph (Sylph, #2)",L.J. McDonald,fantasy,3.96,789
16300881,Dreams and Shadows,C. Robert Cargill,fantasy,3.64,52
13367329,The Mephisto Kiss (The Mephisto Covenant #2),"Trinity Faegen, Stephanie Feagan",fantasy,4.24,1064
47241,"Tinker (Elfhome, #1)",Wen Spencer,fantasy,4.07,4034
31830301,"The Failed Fellowship (Genrenauts, #5-6)",Michael R. Underwood,fantasy,4.33,33
17226457,"Tiger's Curse (The Tiger Saga, #1)","Colleen Houck, Annika Boras, Sanjiv Jhaveri",fantasy,4.07,14
13072974,"The Fires of Heaven (Wheel of Time, #5)",Robert Jordan,fantasy,4.13,122
13543114,"Legacy of Kings (The Magister Trilogy, #3)",C.S. Friedman,fantasy,3.99,60
34542,"Truckers (Bromeliad Trilogy, #1)",Terry Pratchett,fantasy,3.89,7468
34540,"The Last Hero: A Discworld Fable (Discworld, #27)","Terry Pratchett, Paul Kidby",fantasy,4.16,689
17261143,Crown of Vengeance,"Mercedes Lackey, James Mallory",fantasy,4.05,42
17261141,"The Calling (Dragon Age, #2)",David Gaider,fantasy,3.81,83
17403147,"The Judas Kiss (The Judas Curse, #2)",Angella Graff,fantasy,4.23,33
22913070,State Change,Ken Liu,fantasy,3.79,56
16137225,"Descended (Fallen Guardian Saga, #1)",Debra Ann Miller,fantasy,3.64,132
34812214,The Black Witch (The Black Witch Chronicles #1),Laurie Forest,fantasy,3.55,18
13539229,"Lord of Chaos (Wheel of Time, #6)",Robert Jordan,fantasy,4.1,209
13539228,"The Shadow Rising (Wheel of Time, #4)",Robert Jordan,fantasy,4.21,210
12783680,The Gormenghast Trilogy,Mervyn Peake,fantasy,3.98,56
24706448,"Prince's Gambit  (Captive Prince, #2)",C.S. Pacat,fantasy,4.5,450
2213311,"Corby Flood (Far-Flung Adventures, #2)","Paul Stewart, Chris Riddell",fantasy,4.0,87
18914773,"The Sorcerer's Destiny (The Sorcerer's Path, #8)",Brock E. Deskins,fantasy,3.99,754
21896709,"The Deadliners (The Deadliners, #1)",Rachel Medhurst,fantasy,3.9,45
228665,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,fantasy,4.18,266994
29583793,RoseBlood,A.G. Howard,fantasy,3.36,130
359687,"Empress of the Underworld (Seven Sleepers, #6)",Gilbert L. Morris,fantasy,3.77,418
359683,"The Sword of Camelot (Seven Sleepers, #3)",Gilbert L. Morris,fantasy,3.9,506
15723315,"Foreseen (Rothston, #1)",Terri-Lynne Smiles,fantasy,3.92,15
33832796,"Candidate (The Black Mage, #3)",Rachel E. Carter,fantasy,4.09,43
336410,"The Prince and the Pilgrim (Arthurian Saga, #5)",Mary  Stewart,fantasy,3.63,1325
29410991,Five Magic Spindles: A Collection of Sleeping Beauty Stories,"Rachel Kovaciny, Kathryn McConaughy, Grace Mullins, Ashley Stangl, Michelle Pennington",fantasy,4.35,74
219677,Sirena,Donna Jo Napoli,fantasy,3.76,5030
18166481,"Shattered Pillars (Eternal Sky, #2)",Elizabeth Bear,fantasy,3.87,160
13192255,"Something from the Nightside (Nightside, #1)","Simon R. Green, Marc Vietor",fantasy,3.77,51
17393109,"A Storm of Swords, Part One: Steel and Snow",George R.R. Martin,fantasy,4.49,222
17693967,"The Road to Oz (Oz, #5)",L. Frank Baum,fantasy,3.77,293
20923074,Feeling Lucky,Kathy Bryson,fantasy,3.75,30
15726673,"The Lost Heir (The Gryphon Chronicles, #1)",E.G. Foley,fantasy,4.12,446
15721379,"The End of the Kai (Dark Legacy Cycle, #0.5)",Domenico Italo Composto-Hart,fantasy,4.15,40
29416579,Up and Coming: Stories by the 2016 Campbell-Eligible Authors,"S.L. Huang, Kurt Hunt, George Nikolopoulos, Various",fantasy,3.68,22
22103716,Chronicles: The Library of Illumination (The Library of Illumination #1-5),C.A. Pack,fantasy,3.8,32
22555923,A Face Like Glass,Frances Hardinge,fantasy,4.23,18
22853268,The Sandman: Overture #3,"Neil Gaiman, J.H. Williams III, Dave Stewart, Todd Klein",fantasy,4.44,17
22676871,Gaia Codex,Sarah   Drew,fantasy,3.86,73
20345574,"City of Secrets (Saskia Trilogy, #2)",Aoife Marie Sheridan,fantasy,4.39,25
590196,St. Patrick's Gargoyle,Katherine Kurtz,fantasy,3.75,46
5322482,Amber and Ashes,Margaret Weis,fantasy,3.86,9
317518,"The Horse and His Boy (The Chronicles of Narnia, #5)","C.S. Lewis, Pauline Baynes",fantasy,3.9,1945
23157999,Dragon Eye,Anna Simpson,fantasy,4.14,7
32484322,The Traitor's Crux,Jessica Prather,fantasy,3.93,27
25241993,"The Elder Scrolls V: Skyrim - The Skyrim Library, Vol. II: Man, Mer & Beast (Skyrim Library, #2)",Bethesda Softworks,fantasy,4.5,66
17698536,"Steelheart (Reckoners, #1)",Brandon Sanderson,fantasy,4.16,7783
249311,"Storm Runner (Wolfwalker, #3)",Tara K. Harper,fantasy,4.01,384
839009,The Mammoth Book of Fantasy,"Mike Ashley, Theodore R. Cogswell, Michael Moorcock, James Cawthorn, Roger Zelazny, Tanith Lee, Patricia A. McKillip, Louise Cooper, Harlan Ellison, Theodore Sturgeon, Charles de Lint, Abraham Grace Merritt, Ursula K. Le Guin, Lucius Shepard, James P. Blaylock, Lisa Goldstein, Jack Womack, Michael Swanwick, Robert E. Howard, George MacDonald, Lord Dunsany, Clark Ashton Smith, Jack Vance, Darrell Schweitzer, Fritz Leiber",fantasy,3.65,90
3982679,Drujienna's Harp,Ellen Kindt McKenzie,fantasy,4.6,51
31567197,"Crimson Dagger (Falling Kingdoms, #0.1)",Morgan Rhodes,fantasy,3.98,106
31338831,"Quests of the Kings (The Quests of the Kings Trilogy, #1)",Robert Evert,fantasy,2.42,35
12804203,"When We Were Executioners (Dogsland, #2)",J.M. McDermott,fantasy,3.92,106
25804763,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,fantasy,4.27,51
35627557,"Free the Darkness (King's Dark Tidings, #1)","Kel Kade, Nick Podehl",fantasy,4.3,12
144008,Dinotopia Lost,Alan Dean Foster,fantasy,3.94,1034
144006,Dinotopia: A Land Apart from Time,James Gurney,fantasy,4.23,8814
28009331,"The Inquisition (Summoner, #2)",Taran Matharu,fantasy,4.37,20
13188596,Darke,Angie Sage,fantasy,4.23,35
13635459,Lud-in-the-Mist,Hope Mirrlees,fantasy,3.85,143
17167568,"The Painted Man (Demon Cycle, #1)",Peter V. Brett,fantasy,4.27,47
17167564,"Silverthorn (The Riftwar Saga, #3)",Raymond E. Feist,fantasy,4.06,246
17167563,"A Darkness at Sethanon (The Riftwar Saga, #4)",Raymond E. Feist,fantasy,4.18,185
290435,Familiars,"Denise Little, P.N. Elrod, Jean Rabe, Laura Anne Gilman, Andre Norton, Diane A.S. Stuckart, Gary A. Braunbeck, Bill McCay, Susan Sizemore, Josepha Sherman, John Helfer, Michelle Sagara West, Kristine Kathryn Rusch, Jody Lynn Nye, Laura Resnick, Von Jocks, Various",fantasy,3.51,61
10661424,"Snuff (Discworld, #39)",Terry Pratchett,fantasy,4.15,926
20421335,A Dance With Dragons,George R.R. Martin,fantasy,4.31,48
13602658,"Fallen Kingdom (Fallen Trilogy, #2)",Tess   Williams,fantasy,4.26,89
9862482,Shadow,Jenny Moss,fantasy,3.73,21
22675928,Disney Lands (Kingdom Keepers: The Return #1),Ridley Pearson,fantasy,4.14,1038
18620478,Hood (The King Raven Trilogy #1),Stephen R. Lawhead,fantasy,3.88,379
7767021,Who Fears Death,Nnedi Okorafor,fantasy,3.94,6546
1119236,The Fantasy Hall of Fame,"Robert Silverberg, Martin H. Greenberg, Edgar Allan Poe, Ambrose Bierce, Lord Dunsany, Abraham Grace Merritt, Clark Ashton Smith, Robert E. Howard, C.L. Moore, H.P. Lovecraft, L. Sprague de Camp, Lewis Padegtt, Anthony Boucher, C.M. Kornbluth, Ray Bradury, Jack Vance, Manly Wade Wellman, Theodore Sturgeon, Avram Davidson, Robert Bloch, Michael Moorcock, Harlan Ellison, Fritz Leiber, Ursula K. Le Guin",fantasy,3.85,10
9780131,"The Lost Heiress (Relic Master, #2)",Catherine Fisher,fantasy,3.9,1011
768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",George R.R. Martin,fantasy,4.49,43058
18211448,In the Lonely Sea,Arielle Pierce,fantasy,3.26,119
23282679,"Messenger of Fear (Messenger of Fear, #1)",Michael  Grant,fantasy,3.69,111
5898,"The Lord of the Rings (The Lord of the Rings, #1-3)",J.R.R. Tolkien,fantasy,4.48,675
35490168,The Waking Land,Callie Bates,fantasy,3.38,7
16071673,Lost (Heart Search #1),Carlie M.A. Cullen,fantasy,4.44,27
35121746,"The Wrath & the Dawn (The Wrath and the Dawn, #1)",Renee Ahdieh,fantasy,4.19,335
6343837,Twisted Tails: An Anthology to Surprise and Delight,"J. Richard Jacobs, Eugen M. Bacon, Terence West, D.L. White, Margaret Whitley, Jeremy Davies, Jamie A. Hughes, Steve Lazarowitz, Biff Mitchell, K.L. Nappier, Marilyn Peake, Peter Prellwitz",fantasy,4.38,8
889705,First Rider's Call,"Kristen Britain, Keith Parkinson",fantasy,4.2,238
20555487,The Merchant Adventurer,Patrick E. McLean,fantasy,3.96,256
32672585,"Power Study (Study, #3.5)",Maria V. Snyder,fantasy,3.9,10
30261069,The Unexpected Enlightenment of Rachel Griffin  (Rachel Griffin #1),L. Jagi Lamplighter,fantasy,3.87,62
35226184,"Wonder Woman: Warbringer (DC Icons, #1)",Leigh Bardugo,fantasy,4.16,114
1698713,The Princetta,Anne-Laure Bondoux,fantasy,3.55,151
30063474,The Stormlight Archive - A Pocket Companion to The Way of Kings and Words of Radiance,Brandon Sanderson,fantasy,3.85,156
15845447,Part Three: The Bedroom,Andrew Leon,fantasy,4.2,15
372092,"Prisoner of the Iron Tower (Tears of Artamon, #2)",Sarah Ash,fantasy,3.81,1255
20416949,Wisdoms of the Light,Michelle Frost,fantasy,4.62,8
17188654,"Reign of Ice (Forever Fae, #4)",L.P. Dover,fantasy,4.43,409
17267479,"King of Thorns (The Broken Empire, #2)",Mark  Lawrence,fantasy,4.2,1049
18360128,"Night of Cake & Puppets (Daughter of Smoke & Bone, #2.5)",Laini Taylor,fantasy,4.35,9494
170210,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,fantasy,4.01,170673
22463857,Nine Tenths: The Slider,"Alex Anstey, Cory Godbey, Courtney Godbey Wise, Thomas Boatwright",fantasy,4.26,32
15705417,A Tale of Time City,"Diana Wynne Jones, Ursula K. Le Guin",fantasy,3.86,11
9242876,The Great Pagan Army,Vaughn Heppner,fantasy,3.9,80
849126,Haroun and the Sea of Stories,Salman Rushdie,fantasy,4.01,325
849122,"Spirit Gate (Crossroads, #1)",Kate Elliott,fantasy,3.57,119
4020610,Playing For Keeps,Mur Lafferty,fantasy,3.87,185
25258649,"The Reapers (The Hunted, #1)",Ali Winters,fantasy,4.45,88
25644363,"Dreamer (The Seeker Series, #2)",Amy  Reece,fantasy,4.57,47
18625043,Breathe For Me,Edward W. Robertson,fantasy,3.62,63
18090026,"Fury of the Seventh Son (The Last Apprentice / Wardstone Chronicles, #13)","Joseph Delaney, Patrick Arrasmith",fantasy,4.17,390
18090027,"Slither (last apprentice / wardstone chronicles, #11)",Joseph Delaney,fantasy,3.93,44
18895883,"Reign of Ice (Forever Fae, #4)",L.P. Dover,fantasy,4.43,237
10102710,"The White Road (Nightrunner, #5)",Lynn Flewelling,fantasy,3.95,262
6343731,"Valiant (The Modern Faerie Tales, #2)","Holly Black, Renee Raudman",fantasy,3.92,31
8196698,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,fantasy,4.07,3832
26790083,Twelve Days Of Faery,W.R. Gingell,fantasy,3.96,175
1102041,Sword and Sorceress X,"Marion Zimmer Bradley, David A. Cherry, Diana L. Paxson, Dorothy J. Heydt, Mercedes Lackey, Vera Nazarian, Lawrence Schimel, Deborah Wheeler, Stephanie D. Shaver, Robyn McGrew, Lynne Armstrong-Jones, Patricia Duffy Novak, Diann Partridge, Nancy L. Pine, Lisa Deason, Leslie Ann Miller, Tina Good, Donna Currie, Kirsten M. Corby, Kati Dougherty-Carthum, J.M. Cressy, Francesca Myman, Lucas K. Law, David A. Pillard, Lynne Alisse Witten, Katy Huth Jones, Rebekah Jensen, Lorina J. Stephens, Karen Luk, Vicki Kirchhoff, Carolee J. Edwards",fantasy,4.02,611
24824187,The Prophecy (Sanctum Trilogy #3),"Madhuri Pavamani, Michele Mason Holmberg",fantasy,4.47,22
13639893,Maven Fairy Godmother: Through the Veil,Charlotte Henley Babb,fantasy,4.0,28
17305728,"Affliction (Forever After, #1.5)",David Jester,fantasy,3.95,20
7942259,Mallara and Burn: On the Road,Frank Tuttle,fantasy,4.06,32
5970933,Enchantment,Orson Scott Card,fantasy,3.89,340
1125843,Here Comes The Sun,Tom Holt,fantasy,3.6,488
24751929,"Pale Kings and Princes (Tales from Shadowhunter Academy, #6)","Cassandra Clare, Robin Wasserman",fantasy,4.31,306
24751927,"Nothing But Shadows (Tales from the Shadowhunter Academy, #4)",Cassandra Clare,fantasy,4.45,327
24751924,"The Whitechapel Fiend (Tales from the Shadowhunter Academy, #3)",Cassandra Clare,fantasy,4.34,305
29737444,Rivers of London: Night Witch,"Ben Aaronovitch, Andrew Cartmel, Lee Sullivan",fantasy,3.79,642
26721433,"Illidan (World of Warcraft, #14)",William King,fantasy,4.0,1342
2769712,"Lirael (The Old Kingdom Trilogy, #2)",Garth Nix,fantasy,4.29,137
34495,The Bromeliad Trilogy,Terry Pratchett,fantasy,4.05,5449
34492,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",Terry Pratchett,fantasy,4.22,34927
30781864,"Secrets Of The Deep (The Gryphon Chronicles, #5)",E.G. Foley,fantasy,4.42,103
22395401,The Other Side of Eve,Paul Ikin,fantasy,4.05,30
64305,Maskerade: The Play,"Terry Pratchett, Stephen Briggs",fantasy,4.14,5977
10259441,Berserker,William Meikle,fantasy,3.92,66
1389816,"The Hollow Hills (Arthurian Saga, #2)",Mary  Stewart,fantasy,4.23,18
24934535,"Flunked (Fairy Tale Reform School, #1)",Jen Calonita,fantasy,3.76,263
6250213,"Graceling (Graceling Realm, #1)",Kristin Cashore,fantasy,4.1,107
6250212,"Fire (Graceling Realm, #2)",Kristin Cashore,fantasy,4.12,636
6250210,"Graceling (Graceling Realm, #1)",Kristin Cashore,fantasy,4.1,936
25463052,Charm,Cat Hellisen,fantasy,3.94,13
13260470,Chasing the Prophecy,Brandon Mull,fantasy,4.35,39
18480220,Magna's Plea,Cherie Reich,fantasy,3.67,17
10031259,"The Emperor's Edge (The Emperor's Edge, #1)",Lindsay Buroker,fantasy,4.02,9804
13539191,"Three Parts Dead (Craft Sequence, #1)",Max Gladstone,fantasy,3.98,6691
18523510,"Jack Templar and the Lord of the Vampires (The Templar Chronicles, #3)",Jeff Gunhus,fantasy,4.29,80
151242,"Titus Alone (Gormenghast, #3)",Mervyn Peake,fantasy,3.45,2980
17866959,Niko,Kayti Nika Raet,fantasy,4.23,70
7128560,"In Shade and Shadow (Noble Dead, Series 2, #1)","Barb Hendee, J.C. Hendee",fantasy,3.9,74
597642,Fragile Things,Neil Gaiman,fantasy,4.01,176
18221489,"Muse (Descended From Myth, #1)",Erin McFadden,fantasy,4.11,101
33388085,Fairytales Slashed Volume 7,"Samantha M. Derr, Nicole Field, Andrea Speed, Helena Maeve, Asta Idonea, Keelan Ellis, Tess Amram, K.M. Penemue, Camillia Quinn, Nicki J. Markus",fantasy,3.81,15
17833875,"The Hero, The Sword and The Dragons (Chronicles of Dragon, #1)",Craig Halloran,fantasy,3.71,46
6639606,"Eyes Like Stars (Théâtre Illuminata, #1)",Lisa Mantchev,fantasy,3.73,17
6567482,"Blood Rites (The Dresden Files, #6)",Jim Butcher,fantasy,4.33,508
10316612,"The Squire, His Knight, and His Lady (The Squire's Tales, #2)",Gerald Morris,fantasy,4.2,51
32603576,"Age of Swords (The Legends of the First Empire, #2)",Michael J. Sullivan,fantasy,4.3,881
32487163,"Red's Tangled Tale (The Untold Stories, #2)",Suzanna Lynn,fantasy,4.62,21
26045092,"Wings of Sorrow and Bone (Clockwork Dagger, #2.5)",Beth Cato,fantasy,3.91,27
30363777,The Lie Tree,Frances Hardinge,fantasy,3.87,10
23590634,"A Murder of Mages (The Maradaine Constabulary, #1)",Marshall Ryan Maresca,fantasy,3.97,418
148809,"The Fourth Bear (Nursery Crime, #2)",Jasper Fforde,fantasy,4.07,17033
9668171,"Sapphique (Incarceron, #2)",Catherine Fisher,fantasy,3.71,90
23601708,"Knight Fall (The Champion Chronicles, #1)",Brad Clark,fantasy,3.74,353
9819149,"The Gunslinger (The Dark Tower, #1)",Stephen King,fantasy,3.98,37
20760525,"The Runelords (Runelords, #1)",David Farland,fantasy,3.74,136
17827798,"The Dragon's Path (The Dagger and the Coin, #1)",Daniel Abraham,fantasy,3.78,17
18331416,Zera and the Green Man,Sandra Knauf,fantasy,3.33,47
19518340,Seducer Fey (Genetic Fey Series),Cullyn Royson,fantasy,3.56,28
26190761,"Prince's Gambit (Captive Prince, #2)",C.S. Pacat,fantasy,4.5,594
11922016,"The Outcasts (Brotherband Chronicles, #1)",John Flanagan,fantasy,4.37,661
5985499,"Howl's Moving Castle (Howl's Moving Castle, #1)","Diana Wynne Jones, Tim Stevens",fantasy,4.3,2313
1406197,"A Lick of Frost (Merry Gentry, #6)","Laurell K. Hamilton, Laural Merlington",fantasy,4.12,24371
10316813,Untold Adventures,"John Shirley, Alan Dean Foster, Lisa Smedman, Mike Resnick, Mark Sehestedt, R.A. Salvatore, Jay Lake, Sarah Zettel, Kevin J. Anderson, Ed Greenwood, Rosemary Jones, Kay Kenyon, Jody Lynn Nye, Paul Park",fantasy,3.44,53
15151856,Epic Fantasy 0.9b,Will Weisser,fantasy,4.08,13
26228617,"The Collectors (His Dark Materials, #0.6)",Philip Pullman,fantasy,3.79,362
8890729,"A Discovery of Witches (All Souls Trilogy, #1)","Deborah Harkness, Jennifer Ikeda",fantasy,3.99,564
2062602,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,fantasy,4.01,27
6991075,"Ship of Magic (Liveship Traders, #1)",Robin Hobb,fantasy,4.13,100
13385187,"Aaibhe-Shee Queen (Legend, #0.25)",Claudy Conn,fantasy,3.86,135
23564116,"The Silent Tempest (Embers of Illeniel, #2)",Michael G. Manning,fantasy,4.44,741
13504371,"Fantasy & Science Fiction, May/June 2012 (The Magazine of Fantasy & Science Fiction, #701)","Gordon Van Gelder, Fred Chappell, Naomi Kritzer, Albert E. Cowdrey, Pat MacEwen, Michael Alexander, Dale Bailey, Andy Stewart, Michael Corradi, Chris Willrich",fantasy,3.54,32
25435714,Citadel of the Sky (Thrones of the Firstborn #1),Chrysoula Tzavelas,fantasy,3.35,19
18114183,"Dreamwalker (Dreamwalker, #1)",C.S. Friedman,fantasy,3.35,357
